"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Time markers"
2556.92657208443,85.0000002381243,NaN,NaN,NaN,NaN,"Signal correct"
2577.6733648777,85.0000003785998,NaN,NaN,NaN,NaN,""
2578.35197663307,85.0000003636852,4.09253210887032E-05,0.000973538142630204,0.00409253210887032,0.0973538142630204,""
2619.16695094109,84.9999994666465,4.10747075929368E-05,0.00264700334342115,0.00410747075929368,0.264700334342115,""
2639.91361761093,84.9999998077937,4.11548114004979E-05,0.00350077698643173,0.00411548114004979,0.350077698643173,""
2660.66053700447,85.000000148945,4.12350571125046E-05,0.00435466697661767,0.00412350571125046,0.435466697661767,""
2681.40720367432,85.0000001903729,4.13194484220015E-05,0.00521185338555016,0.00413194484220015,0.521185338555016,""
2702.15412306786,85.0000002318014,4.14039808718412E-05,0.0060691619733344,0.00414039808718412,0.60691619733344,""
2722.9007897377,85.0000000978508,4.14893970576389E-05,0.00692987136449598,0.00414893970576389,0.692987136449598,""
2743.64770889282,84.9999999638987,4.15748441675661E-05,0.00779070645167526,0.00415748441675661,0.779070645167526,""
2764.39437556267,85.0000000611129,4.16627257607796E-05,0.00865501123724037,0.00416627257607797,0.865501123724037,""
2785.14129495621,85.0000001583284,4.17506906572063E-05,0.00951944405542489,0.00417506906572063,0.951944405542489,""
2805.88796162605,85.0000002622394,4.18422056253836E-05,0.010387470766112,0.00418422056253836,1.0387470766112,""
2826.63488101959,85.0000003661517,4.19338415624596E-05,0.0112556297029228,0.00419338415624596,1.12556297029228,""
2847.38154768944,84.9999999060956,4.2029134851174E-05,0.0121275321085634,0.0042029134851174,1.21275321085634,""
2868.12846708298,84.9999994460339,4.21245527294852E-05,0.0129995717885314,0.00421245527294852,1.29995717885314,""
2888.87513375282,84.9999997652534,4.22219448821474E-05,0.0138754718230245,0.00422219448821475,1.38754718230245,""
2909.62205314636,85.0000000844769,4.23194048424274E-05,0.0147515130752177,0.00423194048424274,1.47515130752177,""
2930.36871981621,85.0000001651833,4.2417949608117E-05,0.0156314781969044,0.0042417949608117,1.56314781969044,""
2951.11563897133,85.0000002458906,4.25165321838555E-05,0.0165115866681551,0.00425165321838555,1.65115866681551,""
2971.86230564117,85.0000000355716,4.26171315508291E-05,0.0173956834165621,0.00426171315508291,1.73956834165621,""
2992.60922503471,84.99999982525,4.27178001471145E-05,0.0182799256955998,0.00427178001471145,1.82799256955998,""
3013.35589170456,84.9999999497327,4.28214608607384E-05,0.019168260210695,0.00428214608607384,1.9168260210695,""
3034.1028110981,85.0000000742168,4.29252236702153E-05,0.0200567437599649,0.00429252236702153,2.00567437599649,""
3054.84947776794,84.9999999113717,4.30290134741676E-05,0.0209493822342447,0.00430290134741676,2.09493822342447,""
3075.59639716148,84.9999997485246,4.31328054939661E-05,0.0218421718543733,0.00431328054939661,2.18421718543733,""
3096.34306383133,84.9999999163517,4.32378677622046E-05,0.022739143365439,0.00432378677622046,2.2739143365439,""
3117.08998298645,85.0000000841809,4.33429741078438E-05,0.0236362669200387,0.00433429741078438,2.36362669200387,""
3137.8366496563,85.0000001677315,4.34505028502104E-05,0.0245376490390134,0.00434505028502104,2.45376490390134,""
3158.58356904984,85.0000002512832,4.35581144512374E-05,0.0254391857922819,0.00435581144512374,2.54391857922819,""
3179.33023571968,84.9999999731277,4.3669484410541E-05,0.0263451093840459,0.0043669484410541,2.63451093840459,""
3200.07715511322,84.9999996949689,4.37809821781926E-05,0.0272511919263506,0.00437809821781926,2.72511919263506,""
3220.82382178307,84.9999998244205,4.3894315580718E-05,0.0281617774202176,0.0043894315580718,2.81617774202176,""
3241.57074117661,84.9999999538738,4.40077121248293E-05,0.0290725257698444,0.00440077121248293,2.90725257698444,""
3262.31740784645,84.9999999235691,4.41216103758741E-05,0.0299878256204002,0.00441216103758741,2.99878256204002,""
3283.06432723999,84.9999998932639,4.4235526922001E-05,0.0309032899589399,0.0044235526922001,3.09032899589399,""
3303.81099390984,85.0000001009807,4.43532434335143E-05,0.0318233951013484,0.00443532434335143,3.18233951013484,""
3324.55791306496,85.0000003087,4.44710890829014E-05,0.0327436677223576,0.00444710890829014,3.27436677223576,""
3345.3045797348,84.9999999889083,4.45915343602839E-05,0.0336687139875217,0.00445915343602839,3.36687139875217,""
3366.05149912834,84.9999996691128,4.47120684529178E-05,0.0345939322041831,0.00447120684529178,3.45939322041831,""
3386.79816579819,84.9999997418333,4.48317803596811E-05,0.0355239609913179,0.00448317803596811,3.55239609913179,""
3407.54508519173,84.9999998145546,4.49514661743017E-05,0.0364541629703226,0.00449514661743017,3.64541629703226,""
3428.29175186157,84.9999998628269,4.50716402423611E-05,0.03738916865231,0.00450716402423611,3.738916865231,""
3449.03867125511,84.9999999110998,4.51918322068993E-05,0.0383243472956404,0.00451918322068993,3.83243472956404,""
3469.78533792496,84.9999999833604,4.53134681798639E-05,0.0392643697906963,0.00453134681798639,3.92643697906963,""
3490.53225708008,85.0000000556218,4.54351541181056E-05,0.0402045665834749,0.00454351541181056,4.0204566583475,""
3511.27892374992,84.9999999929119,4.55604991310354E-05,0.0411497131721661,0.00455604991310354,4.11497131721661,""
3532.02584314346,84.9999999302012,4.56859684079892E-05,0.0420950376226436,0.00456859684079892,4.20950376226436,""
3552.77250981331,85.0000000753513,4.58117807798408E-05,0.0430453949532958,0.00458117807798408,4.30453949532958,""
3573.51942920685,85.0000002205031,4.59376062348779E-05,0.0439959329318139,0.00459376062348779,4.39959329318139,""
