Summary
Name,"Ampoule (4-7-16) NO2-Ph-N2-OTs V1.rslt"
Start time,2016 апр 07 - 19:57
End time,2016 апр 09 - 19:08
Operator,"Alex"
Results file path,"C:\Users\S\Documents\Diazo\Ampoule (4-7-16) NO2-Ph-N2-OTs V1.rslt"
General Experiment Info
Bath temperature,85°C
,Sample - Ch 1
Total mass,10mg
Name,"NO2-Ph-N2-OTs V1"
,Component - NO2-Ph-N2-OTs
Mass,10mg
Name,"NO2-Ph-N2-OTs"
Physical shape,"Powder"

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Time markers"
-2046.95979332924,84.9999999621517,NaN,NaN,NaN,NaN,""
-2046.66470980644,84.999999967741,-6.89422824832057E-09,NaN,-6.89422824832057E-07,NaN,""
-2018.6506664753,85.0000004983701,-5.78650351621067E-09,NaN,-5.78650351621067E-07,NaN,""
-2004.49610304832,85.0000000790997,-4.26564935637501E-09,NaN,-4.26564935637501E-07,NaN,""
-1990.34153962135,84.9999996598294,-2.72432827456469E-09,NaN,-2.72432827456469E-07,NaN,""
-1976.18697619438,84.9999999929485,-1.95162609601229E-09,NaN,-1.95162609601229E-07,NaN,""
-1962.03241276741,85.0000003260675,-1.1952931669017E-09,NaN,-1.1952931669017E-07,NaN,""
-1947.87784910202,85.0000000476165,-8.41820284734804E-10,NaN,-8.41820284734804E-08,NaN,""
-1933.72328567505,84.9999997691654,-4.9692828659626E-10,NaN,-4.9692828659626E-08,NaN,""
-1919.56872224808,85.0000001176302,9.32351008197887E-11,NaN,9.32351008197887E-09,NaN,""
-1905.41415882111,85.000000466095,6.88623459253636E-10,NaN,6.88623459253636E-08,NaN,""
-1891.25959539413,85.0000000535654,-2.57789416621485E-10,NaN,-2.57789416621485E-08,NaN,""
-1877.10503196716,84.9999996410357,-1.23705152262951E-09,NaN,-1.23705152262951E-07,NaN,""
-1862.95046854019,84.9999997389118,-2.27461878583282E-09,NaN,-2.27461878583282E-07,NaN,""
-1848.79590511322,84.9999998367879,-3.31342845515411E-09,NaN,-3.31342845515411E-07,NaN,""
-1834.64134168625,84.9999999529181,-2.11186469966822E-09,NaN,-2.11186469966822E-07,NaN,""
-1820.48677825928,85.0000000690484,-8.62554963352269E-10,NaN,-8.62554963352269E-08,NaN,""
-1806.33221483231,85.0000000267918,-3.36656285554625E-10,NaN,-3.36656285554625E-08,NaN,""
-1792.17765140533,84.9999999845352,1.73823210105725E-10,NaN,1.73823210105725E-08,NaN,""
-1778.02308797836,84.999999926141,-1.39017636716411E-09,NaN,-1.39017636716411E-07,NaN,""
-1763.86852455139,84.9999998677469,-2.99839862191627E-09,NaN,-2.99839862191627E-07,NaN,""
-1749.71396112442,84.999999960628,-3.12686087449317E-09,NaN,-3.12686087449317E-07,NaN,""
-1735.55939745903,85.0000000535092,-3.22377402452266E-09,NaN,-3.22377402452266E-07,NaN,""
-1721.40483403206,85.0000001010546,-3.12260150627678E-09,NaN,-3.12260150627678E-07,NaN,""
-1707.25027060509,85.0000001486,-3.01720514076103E-09,NaN,-3.01720514076103E-07,NaN,""
-1693.09570717812,85.0000001882509,-3.32061660398953E-09,NaN,-3.32061660398953E-07,NaN,""
-1678.94114375114,85.0000002279018,-3.63274641351782E-09,NaN,-3.63274641351782E-07,NaN,""
-1664.78658032417,84.9999998707003,-2.93874056961282E-09,NaN,-2.93874056961282E-07,NaN,""
-1650.6320168972,84.9999995134988,-2.22327465249034E-09,NaN,-2.22327465249034E-07,NaN,""
-1636.47745347023,84.9999999254104,-1.60325316665937E-09,NaN,-1.60325316665937E-07,NaN,""
-1622.32289004326,85.000000337322,-9.85267714687367E-10,NaN,-9.85267714687367E-08,NaN,""
-1608.16832661629,85.0000001951212,-7.2440955061546E-10,NaN,-7.2440955061546E-08,NaN,""
-1594.01376318932,85.0000000529204,-4.71170723325855E-10,NaN,-4.71170723325855E-08,NaN,""
-1579.85919976234,85.0000002997377,-9.16607299843772E-10,NaN,-9.16607299843771E-08,NaN,""
-1565.70463633537,85.0000005465551,-1.37695221724515E-09,NaN,-1.37695221724515E-07,NaN,""
-1551.55007266998,85.0000001517838,-2.44951246878016E-09,NaN,-2.44951246878016E-07,NaN,""
-1537.39550924301,84.9999997570124,-3.53513795332838E-09,NaN,-3.53513795332838E-07,NaN,""
-1523.24094581604,84.9999998953625,-3.50078290341636E-09,NaN,-3.50078290341636E-07,NaN,""
-1509.08638238907,85.0000000337126,-3.44252314766297E-09,NaN,-3.44252314766297E-07,NaN,""
-1494.9318189621,84.9999998371111,-2.71080403318152E-09,NaN,-2.71080403318152E-07,NaN,""
-1480.77725553513,84.9999996405096,-1.96470872143213E-09,NaN,-1.96470872143212E-07,NaN,""
-1466.62269210815,85.000000108399,-2.22854571124067E-09,NaN,-2.22854571124067E-07,NaN,""
-1452.46812868118,85.0000005762884,-2.51394447991632E-09,NaN,-2.51394447991632E-07,NaN,""
-1438.31356525421,85.0000001227484,-2.7374479499183E-09,NaN,-2.7374479499183E-07,NaN,""
-1424.15900182724,84.9999996692083,-2.95962979057287E-09,NaN,-2.95962979057287E-07,NaN,""
-1410.00443840027,84.9999996692413,-3.09921873862293E-09,NaN,-3.09921873862293E-07,NaN,""
-1395.8498749733,84.9999996692744,-3.23704386625613E-09,NaN,-3.23704386625613E-07,NaN,""
-1381.69531154633,84.999999713174,-2.68976288814989E-09,NaN,-2.68976288814989E-07,NaN,""
-1367.54074811935,84.9999997570738,-2.12784905072513E-09,NaN,-2.12784905072513E-07,NaN,""
