"Time","Temperature","Heat flow","Heat","Normalized_heat_flow","Normalized heat","Room Temperature","Ampoule A Temperature","Ampoule B Temperature","Time markers"
685509.567053795,74.9999993967591,5.98424668239219E-06,5.4973343142045,0.000598424668239219,549.73343142045,28.6679001560068,75.0000709718459,75.0000241093642,""
685567.411970377,74.9999993321019,5.98283297269223E-06,5.49768043437748,0.000598283297269223,549.768043437748,28.6709386277221,75.00006911676,75.0000222646601,""
685625.257887125,74.9999996615139,5.98136506700024E-06,5.49802642559104,0.000598136506700024,549.802642559104,28.6739168738442,75.000067261642,75.0000204199242,""
685683.102803707,74.9999999909203,5.97989718668859E-06,5.49837241082236,0.000597989718668859,549.837241082236,28.6684732796744,75.0000739686274,75.0000271405964,""
685740.947720528,75.0000002330422,5.9783988374311E-06,5.49871829258813,0.00059783988374311,549.871829258813,28.6624484781866,75.0000806756128,75.0000338612686,""
685798.792637348,75.0000003365192,5.97685185777058E-06,5.49906400921392,0.000597685185777058,549.906400921392,28.6444458617286,75.0000780904089,75.000031286908,""
685856.639553785,75.0000004399998,5.97530482463317E-06,5.49940973779063,0.000597530482463316,549.940973779063,28.625615977419,75.000075504955,75.0000287122976,""
685914.484470367,75.0000004296475,5.97379781905043E-06,5.49975537396319,0.000597379781905043,549.975537396319,28.6279453018021,75.0000705983362,75.0000238217995,""
685972.330387115,75.0000001610247,5.97238197304746E-06,5.50010083259177,0.000597238197304746,550.010083259177,28.6317340571969,75.0000656916325,75.0000189312168,""
686030.175303698,74.9999998924065,5.97096615152471E-06,5.50044628524731,0.000597096615152471,550.044628524731,28.6384351128599,75.0000602531212,75.0000135039476,""
686088.02022028,74.999999704207,5.96959952827776E-06,5.50079168568898,0.000596959952827776,550.079168568898,28.6453369850775,75.0000548146099,75.0000080766784,""
686145.8651371,74.9999997922496,5.96840300935247E-06,5.50113690560119,0.000596840300935247,550.113690560119,28.6487009265375,75.0000614043723,75.0000146775895,""
686203.712053776,74.9999998802953,5.96720644906029E-06,5.5014821374486,0.000596720644906029,550.14821374486,28.6518210246673,75.0000679945704,75.0000212789369,""
686261.556970596,74.9999999981395,5.96600220612544E-06,5.50182732598825,0.000596600220612544,550.182732598825,28.6492456643601,75.0000690178632,75.000022313663,""
686319.402887106,75.0000002916357,5.96475199643953E-06,5.50217233387513,0.000596475199643953,550.217233387513,28.6462777658559,75.0000700411737,75.0000233484069,""
686377.247803688,75.0000005851268,5.96350180836482E-06,5.50251733579818,0.000596350180836482,550.251733579818,28.6436839786141,75.0000728776461,75.0000261954097,""
686435.092720509,75.0000008219083,5.96224095165608E-06,5.50286232263052,0.000596224095165608,550.286232263052,28.641115961777,75.0000757141184,75.0000290424124,""
686492.937637329,75.0000002377919,5.96082270331859E-06,5.50320708681242,0.000596082270331859,550.320708681242,28.6527153107473,75.0000749162664,75.000028256245,""
686550.784553766,74.9999996536553,5.95940440595427E-06,5.50355186291232,0.000595940440595427,550.355186291232,28.6652911382207,75.000074118324,75.0000274699876,""
686608.629470348,74.9999990695389,5.95798615762262E-06,5.50389662709279,0.000595798615762263,550.389662709279,28.6587522896901,75.0000678480546,75.0000212114372,""
686666.47438693,74.9999992683846,5.95675709072742E-06,5.50424115969341,0.000595675709072742,550.424115969341,28.6508973432684,75.0000615777852,75.0000149528868,""
686724.319303513,74.9999994798013,5.95553128373886E-06,5.50458568830352,0.000595553128373886,550.458568830352,28.6566593816637,75.0000656835313,75.0000190689502,""
686782.166220427,74.9999996912253,5.95430543436075E-06,5.50493022882775,0.000595430543436075,550.493022882775,28.6633592398318,75.0000697895988,75.0000231853354,""
686840.011137009,74.999999904229,5.95263406034989E-06,5.50527452058138,0.000595263406034989,550.527452058138,28.6600461985212,75.0000715803998,75.0000249907001,""
686897.857053757,75.0000001174054,5.95091459688746E-06,5.50561879273974,0.000595091459688745,550.561879273974,28.6560440681893,75.0000733712318,75.0000267960961,""
686955.701970577,75.000000330578,5.94919516314775E-06,5.50596305894699,0.000594919516314775,550.596305894699,28.6502494124109,75.0000766380021,75.0000300753183,""
687013.546887398,75.0000003776962,5.94784470865809E-06,5.50630710611911,0.000594784470865809,550.630710611911,28.6443314349742,75.0000799047724,75.0000333545405,""
687071.391804218,75.0000003891849,5.94657404474717E-06,5.50665110592559,0.000594657404474717,550.665110592559,28.6469184684276,75.0000778785565,75.0000313396072,""
687129.238720417,75.0000004006739,5.94530333691645E-06,5.50699511762224,0.000594530333691645,550.699511762223,28.6500907142347,75.0000758521791,75.0000293245127,""
687187.083636999,75.0000002406165,5.94393475189764E-06,5.5073389407506,0.000594393475189764,550.73389407506,28.646307353807,75.00007993297,75.0000334193202,""
687244.929553747,75.0000000211934,5.94253205559347E-06,5.50768270832036,0.000594253205559347,550.768270832036,28.6420456905921,75.0000840138315,75.0000375141984,""
687302.774470329,74.999999801774,5.94112938354216E-06,5.50802646994631,0.000594112938354216,550.802646994631,28.6426617138502,75.0000841720981,75.0000376825994,""
687360.61938715,74.9999997764631,5.93967605430686E-06,5.5083700617642,0.000593967605430686,550.83700617642,28.6436130038318,75.0000843303647,75.0000378510005,""
687418.46430397,74.9999998500456,5.93819678479496E-06,5.5087135666269,0.000593819678479496,550.87135666269,28.6458225149635,75.0000775879235,75.0000311231909,""
687476.311220407,74.9999999236306,5.93671746414682E-06,5.50905708336407,0.000593671746414682,550.905708336407,28.648118590328,75.00007084513,75.0000243950295,""
687534.15613699,75.0000000061175,5.93540169753339E-06,5.5094004496678,0.000593540169753339,550.94004496678,28.6604913023955,75.0000674252934,75.0000209844006,""
687592.002053738,75.0000000949997,5.9342038613776E-06,5.50974372195119,0.00059342038613776,550.974372195119,28.6735564737645,75.0000640053976,75.0000175737126,""
687649.846970558,75.0000001838803,5.93300604592767E-06,5.51008698830077,0.000593300604592767,551.008698830077,28.6617673472688,75.0000603596222,75.0000139401077,""
687707.691887379,75.0000002607832,5.93171121475292E-06,5.51043013918489,0.000593171121475292,551.043013918488,28.6482713279575,75.0000567138467,75.0000103065028,""
687765.536804199,75.000000325786,5.93031955554575E-06,5.51077317482693,0.000593031955554575,551.077317482693,28.6552417752349,75.0000580727287,75.0000116770741,""
687823.383720398,75.0000003907911,5.92892784823664E-06,5.51111622232581,0.000592892784823664,551.111622232581,28.6636180789821,75.0000594317442,75.0000130477792,""
687881.228637218,75.00000039946,5.92742706606355E-06,5.51145914407916,0.000592742706606356,551.145914407916,28.6632704766729,75.0000621836544,75.0000158118134,""
687939.074553728,75.0000003307163,5.9257756009577E-06,5.51180191452233,0.00059257756009577,551.180191452233,28.6623240942404,75.0000649356121,75.0000185758953,""
687996.91947031,75.0000002619738,5.92412416439916E-06,5.51214467904035,0.000592412416439916,551.214467904035,28.6520517637191,75.0000631895303,75.0000168444116,""
688054.764387131,75.000000058957,5.92265837513386E-06,5.51248736015925,0.000592265837513386,551.248736015925,28.641139510109,75.0000614434485,75.0000151129279,""
688112.609303951,74.9999995961772,5.92155356225876E-06,5.51282987911246,0.000592155356225876,551.282987911246,28.626328240447,75.0000602774516,75.0000139566852,""
688170.456220388,74.9999991333814,5.92044871119185E-06,5.51317240990606,0.000592044871119185,551.317240990606,28.6112489093518,75.0000591114245,75.0000128004124,""
688228.301136971,74.9999988806932,5.91919576238208E-06,5.51351486463141,0.000591919576238208,551.351486463141,28.62313724108,75.0000655754279,75.0000192790444,""
688286.147053719,74.999999224893,5.91751941879821E-06,5.51385714171852,0.000591751941879821,551.385714171852,28.6368751597247,75.000072039543,75.0000257577883,""
688343.991970301,74.9999995690868,5.9158431041986E-06,5.5141994128876,0.00059158431041986,551.41994128876,28.6379199199146,75.0000661225104,75.0000198530593,""
688401.836886883,74.9999998602193,5.91428187092018E-06,5.51454164091211,0.000591428187092018,551.454164091211,28.6380944770958,75.0000602054777,75.0000139483303,""
688459.681803703,74.9999999094759,5.91324930773737E-06,5.51488367073693,0.000591324930773737,551.488367073693,28.6432106464542,75.0000651604085,75.0000189132114,""
688517.528720379,74.9999999587342,5.91221670885606E-06,5.51522571238664,0.000591221670885606,551.522571238664,28.6486657921505,75.0000701156985,75.0000238784521,""
688575.373637199,75.0000000023522,5.91115035036775E-06,5.5155677211057,0.000591115035036775,551.55677211057,28.6515452102954,75.0000746162338,75.0000283901501,""
688633.219553709,74.9999999949312,5.90977412660053E-06,5.51590954223068,0.000590977412660053,551.590954223067,28.6542482026692,75.0000791168469,75.000032901926,""
688691.064470291,74.9999999875104,5.90839792662279E-06,5.51625135744692,0.000590839792662279,551.625135744692,28.6523907890549,75.0000765561084,75.0000303529678,""
688748.909386873,74.9999999829372,5.90701924392049E-06,5.51659316805051,0.000590701924392049,551.65931680505,28.6502209957265,75.0000739953698,75.0000278040096,""
688806.754303455,75.0000001250053,5.90550440617602E-06,5.51693472569165,0.000590550440617602,551.693472569165,28.6482108496332,75.0000715340977,75.0000253545208,""
688864.601220369,75.0000002670783,5.90398951604702E-06,5.51727629514418,0.000590398951604702,551.727629514418,28.6462115700696,75.0000690727423,75.0000229049491,""
688922.446136951,75.0000004091464,5.90247467830255E-06,5.51761785278533,0.000590247467830255,551.761785278533,28.6457768740846,75.0000719603892,75.0000258069124,""
688980.291053772,75.0000005046693,5.90088972226059E-06,5.51795915112766,0.000590088972226059,551.795915112766,28.6454492838996,75.000074848036,75.0000287088758,""
689038.135970593,75.000000597149,5.89930009065174E-06,5.51830043217957,0.000589930009065174,551.830043217957,28.6478018422464,75.0000805975021,75.0000344705356,""
689095.98288703,75.0000006896319,5.89771040409158E-06,5.51864172502907,0.000589771040409158,551.864172502908,28.6503379697594,75.0000863472165,75.0000402324441,""
689153.827803612,75.0000004248567,5.8965006451435E-06,5.51898279715624,0.00058965006451435,551.898279715624,28.6471231020589,75.0000736569835,75.000027554347,""
689211.67372036,75.000000101051,5.89535421792716E-06,5.51932384033784,0.000589535421792716,551.932384033784,28.643514694988,75.0000609665311,75.0000148760308,""
689269.51863718,74.9999997772508,5.89420781052803E-06,5.51966487762416,0.000589420781052803,551.966487762416,28.6421223268128,75.0000632506255,75.0000171706207,""
689327.363554001,74.9999996548443,5.89274650191585E-06,5.52000572820734,0.000589274650191585,552.000572820734,28.6408815319804,75.00006553472,75.0000194652105,""
689385.208470821,74.9999995899812,5.89119462242865E-06,5.52034652509157,0.000589119462242865,552.034652509157,28.6306409482767,75.000067951699,75.0000218961327,""
689443.05538702,74.9999995251159,5.88964268930157E-06,5.52068733375526,0.000588964268930157,552.068733375526,28.61978440159,75.0000703687638,75.0000243271412,""
689500.900303841,74.9999996139887,5.8881644653752E-06,5.52102794468126,0.00058881644653752,552.102794468126,28.6288584836332,75.0000771386986,75.0000311079471,""
689558.74622035,74.9999997695855,5.8867183562549E-06,5.52136848034901,0.00058867183562549,552.136848034901,28.6392951938188,75.0000839087503,75.0000378888702,""
689616.591136932,74.9999999251797,5.88527227213213E-06,5.52170901013025,0.000588527227213213,552.170901013025,28.6333239164852,75.0000844838063,75.0000384781982,""
689674.436053753,75.0000000204651,5.88376986393226E-06,5.52204937622572,0.000588376986393226,552.204937622572,28.626231312348,75.0000850588622,75.0000390675262,""
689732.280970573,75.0000000783004,5.88223231045111E-06,5.52238964018314,0.000588223231045111,552.238964018314,28.6340837073897,75.0000776678472,75.0000316899361,""
689790.127887011,75.0000001361376,5.88069470381891E-06,5.522729915903,0.000588069470381891,552.2729915903,28.6429577661236,75.000070276439,75.0000243119533,""
689847.972803593,75.0000001565412,5.87946182482396E-06,5.5230700603317,0.000587946182482396,552.30700603317,28.6413704881609,75.0000690157374,75.0000230614955,""
689905.818720341,75.000000144605,5.87849336819489E-06,5.52341010689736,0.00058784933681949,552.341010689736,28.6390686653992,75.000067755014,75.000021811016,""
689963.663636923,75.000000132669,5.87752492831061E-06,5.52375014758355,0.000587752492831061,552.375014758355,28.6305410419599,75.000068406814,75.0000224744996,""
690021.508553505,75.0000000950375,5.87624847207368E-06,5.52409008232547,0.000587624847207368,552.409008232547,28.6215883065551,75.0000690586139,75.0000231379831,""
690079.353470325,75.0000000267583,5.87460294095703E-06,5.52442989012304,0.000587460294095703,552.442989012304,28.6256363206133,75.0000744602758,75.0000285513529,""
690137.200387001,74.9999999584768,5.87295735294993E-06,5.52476970966869,0.000587295735294993,552.476970966869,28.6305722207225,75.0000798622065,75.0000339649919,""
690195.045303822,74.9999999154177,5.87138685280421E-06,5.52510941434487,0.000587138685280421,552.510941434487,28.6284994296769,75.0000727227805,75.0000268376898,""
690252.891220331,74.9999999142784,5.86994165154441E-06,5.52544895264578,0.000586994165154441,552.544895264578,28.6259483162442,75.0000655832311,75.0000197102645,""
