Summary
Name,"Ampoule (4-9-16) NO2-Ph-N2-OTs V2 PK1.rslt"
Start time,2016 апр 09 - 19:58
End time,2016 апр 11 - 18:57
Operator,"Alex"
Results file path,"C:\Users\S\Documents\Diazo\Ampoule (4-9-16) NO2-Ph-N2-OTs V2 PK1.rslt"
General Experiment Info
Bath temperature,85°C
,Sample - Ch 1
Total mass,10mg
Name,"Ampoule (4-9-16) NO2-Ph-N2-OTs V2 PK1"
,Component - Ampoule (4-9-16) NO2-Ph-N2-OTs
Mass,10mg
Name,"Ampoule (4-9-16) NO2-Ph-N2-OTs"
Physical shape,"Powder"

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Time markers"
-1809.11812233925,84.9999997190707,NaN,NaN,NaN,NaN,""
-1808.72385692596,84.9999997221685,-1.04719141788939E-08,NaN,-1.04719141788939E-06,NaN,""
-1780.92629480362,84.9999999405742,-1.39576989838635E-08,NaN,-1.39576989838635E-06,NaN,""
-1766.83046150208,84.9999998993045,-1.40985850393206E-08,NaN,-1.40985850393206E-06,NaN,""
-1752.73446750641,84.9999998580342,-1.419268272467E-08,NaN,-1.419268272467E-06,NaN,""
-1738.63863420486,85.000000060963,-1.27682526013612E-08,NaN,-1.27682526013612E-06,NaN,""
-1724.54263997078,85.0000002638942,-1.13001464431067E-08,NaN,-1.13001464431067E-06,NaN,""
-1710.44680666924,84.9999999957076,-1.05232210253172E-08,NaN,-1.05232210253172E-06,NaN,""
-1696.35081267357,84.999999727518,-9.76615033205282E-09,NaN,-9.76615033205282E-07,NaN,""
-1682.25497937202,84.999999832957,-1.03521557804594E-08,NaN,-1.03521557804594E-06,NaN,""
-1668.15898513794,84.9999999383971,-1.09767505607781E-08,NaN,-1.09767505607781E-06,NaN,""
-1654.0631518364,84.9999999982205,-1.12683385245807E-08,NaN,-1.12683385245807E-06,NaN,""
-1639.96715784073,85.0000000580447,-1.15503676695816E-08,NaN,-1.15503676695816E-06,NaN,""
-1625.87132453918,85.0000000112807,-1.0886871369749E-08,NaN,-1.0886871369749E-06,NaN,""
-1611.7753303051,84.9999999645163,-1.01962280517835E-08,NaN,-1.01962280517835E-06,NaN,""
-1597.67949700356,85.0000002578392,-9.27473913594115E-09,NaN,-9.27473913594116E-07,NaN,""
-1583.58350276947,85.0000005511655,-8.34661627213483E-09,NaN,-8.34661627213483E-07,NaN,""
-1569.48766946793,85.0000002079092,-7.10717433477022E-09,NaN,-7.10717433477022E-07,NaN,""
-1555.39167547226,84.999999864649,-5.85878965604905E-09,NaN,-5.85878965604905E-07,NaN,""
-1541.29584217072,85.0000000305616,-4.91530168011314E-09,NaN,-4.91530168011314E-07,NaN,""
-1527.19984793663,85.000000196476,-3.98054297265839E-09,NaN,-3.98054297265839E-07,NaN,""
-1513.10401463509,85.0000001251594,-4.53950367768985E-09,NaN,-4.53950367768985E-07,NaN,""
-1499.00802063942,85.000000053842,-5.14127273231736E-09,NaN,-5.14127273231736E-07,NaN,""
-1484.91218733788,85.0000001959856,-5.6420930318085E-09,NaN,-5.6420930318085E-07,NaN,""
-1470.81619310379,85.0000003381307,-6.14002779343536E-09,NaN,-6.14002779343536E-07,NaN,""
-1456.72035980225,85.0000001989202,-6.00610416290179E-09,NaN,-6.00610416290179E-07,NaN,""
-1442.62436580658,85.000000059708,-5.8540886255569E-09,NaN,-5.8540886255569E-07,NaN,""
-1428.52853250504,84.9999999927161,-4.98649888999108E-09,NaN,-4.98649888999108E-07,NaN,""
-1414.43253827095,84.9999999257235,-4.09842043354136E-09,NaN,-4.09842043354136E-07,NaN,""
-1400.33670496941,84.9999999082488,-3.24752931518063E-09,NaN,-3.24752931518063E-07,NaN,""
-1386.24071097374,84.999999890774,-2.39769200861624E-09,NaN,-2.39769200861624E-07,NaN,""
-1372.1448776722,84.9999998970596,-2.43912362078347E-09,NaN,-2.43912362078347E-07,NaN,""
-1358.04888343811,84.9999999033452,-2.50604082369198E-09,NaN,-2.50604082369198E-07,NaN,""
-1343.95305013657,85.0000001343791,-2.87167799138888E-09,NaN,-2.87167799138888E-07,NaN,""
-1329.8570561409,85.0000003654157,-3.24585749068676E-09,NaN,-3.24585749068676E-07,NaN,""
-1315.76122283936,85.000000128366,-3.17097747835187E-09,NaN,-3.17097747835187E-07,NaN,""
