Summary
Name,"Ampoule (2-1-16) NO2-Ph-N2-Ts-85.rslt"
Start time,2016 фев 01 - 10:50
End time,2016 фев 08 - 17:31
Operator,"Alex"
Results file path,"C:\Users\S\Documents\Diazo\Ampoule (2-1-16) NO2-Ph-N2-Ts-85.rslt"
General Experiment Info
Bath temperature,85°C
,Sample - Ch 1,Sample - Ch 1,Sample - Ch 1
Total mass,10mg,10mg,10mg
Name,"NO2-Ph-N2-Ts-85","NO2-Ph-N2-Ts-85","NO2-Ph-N2-Ts-85"
,Component - NO2-Ph-N2-Ts,Component - NO2-Ph-N2-Ts,Component - NO2-Ph-N2-Ts
Mass,10mg,10mg,10mg
Name,"NO2-Ph-N2-Ts","NO2-Ph-N2-Ts","NO2-Ph-N2-Ts"
Physical shape,"Powder","Powder","Powder"

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Room Temperature","Ampoule A Temperature","Ampoule B Temperature","Time markers"
75456.8941016197,84.9999998403276,6.57151180258451E-06,7.69177939302103,0.000657151180258451,769.177939302103,28.3303689479153,85.0000588259214,85.0000201343576,""
75509.2991847992,85.0000000132462,6.57215693940003E-06,7.6921238096343,0.000657215693940003,769.21238096343,28.3345884110737,85.0000575561301,85.0000188643275,""
75561.7042679787,85.0000001893973,6.57286230618172E-06,7.69246822504098,0.000657286230618172,769.246822504098,28.3395018996348,85.0000562857691,85.0000175937312,""
75614.1093511581,85.0000000843998,6.5708016452675E-06,7.69281256746935,0.00065708016452675,769.281256746935,28.3468681448584,85.0000537895787,85.0000151043841,""
75666.5144343376,84.9999999764383,6.5686659464502E-06,7.69315690791793,0.00065686659464502,769.315690791793,28.3544339131277,85.0000512947997,85.0000126164526,""
75718.9195175171,84.9999999294997,6.56554299789516E-06,7.69350097870217,0.000656554299789516,769.350097870217,28.3612849100632,85.0000520129105,85.0000133506254,""
75771.324600935,84.999999883207,6.56239322706318E-06,7.69384504216156,0.000656239322706318,769.384504216156,28.3680777629156,85.00005272941,85.000014083185,""
75823.7296843529,85.0000000687665,6.56173956410692E-06,7.69418891504255,0.000656173956410693,769.418891504255,28.3714017169296,85.000049553283,85.0000109189547,""
75876.1347675323,85.0000002567892,6.5611538176022E-06,7.69453278273653,0.00065611538176022,769.453278273653,28.3744434882905,85.0000463802711,85.0000077578386,""
75928.5398507118,85.0000001683825,6.559784251553E-06,7.69487654958879,0.0006559784251553,769.487654958879,28.3604899995701,85.0000512230257,85.000012610379,""
75980.9449338913,85.0000000770275,6.55839332703834E-06,7.6952203136932,0.000655839332703834,769.52203136932,28.3451540066054,85.0000560638531,85.0000174609918,""
76033.3500170708,84.9999999585802,6.55782904304892E-06,7.69556397920551,0.000655782904304892,769.556397920551,28.343336345277,85.0000555992085,85.0000170047362,""
76085.7551004887,84.9999998398429,6.55728731765818E-06,7.69590764202887,0.000655728731765818,769.590764202887,28.3426183524411,85.0000551331,85.0000165470183,""
76138.1601839066,84.9999999012084,6.55506371202123E-06,7.69625116144254,0.000655506371202123,769.625116144254,28.3558307023746,85.0000503346669,85.0000117612959,""
