t; T; m; Hf; dT; uV; Purge
6.312668;63.94392;6.643250;21.31217;-0.2737803;-2.076892;99.98769
6.321000;63.98900;6.643200;21.31119;-0.2738430;-2.077617;99.98165
6.329334;64.03114;6.643145;21.31053;-0.2738840;-2.078176;99.98400
6.337666;64.08032;6.643020;21.30984;-0.2739270;-2.078755;100.0238
6.346000;64.12140;6.642939;21.30930;-0.2739596;-2.079258;100.0418
6.354334;64.15826;6.642925;21.30908;-0.2739708;-2.079594;99.94101
6.362666;64.20447;6.642950;21.30818;-0.2740275;-2.080278;99.99554
6.371000;64.24490;6.642905;21.30764;-0.2740599;-2.080777;100.0370
6.379334;64.29020;6.642755;21.30724;-0.2740836;-2.081209;99.97422
6.387666;64.33338;6.642780;21.30594;-0.2741670;-2.082098;100.0018
6.396000;64.37243;6.642854;21.30482;-0.2742395;-2.082901;100.0026
6.404334;64.41535;6.642800;21.30396;-0.2742937;-2.083566;99.96418
6.412668;64.46276;6.642711;21.30322;-0.2743398;-2.084171;100.0142
6.421000;64.50756;6.642670;21.30258;-0.2743785;-2.084720;100.0145
6.429334;64.54880;6.642701;21.30212;-0.2744062;-2.085184;99.99785
6.437668;64.59057;6.642776;21.30080;-0.2744910;-2.086083;100.0166
6.446000;64.62275;6.642812;21.30012;-0.2745334;-2.086658;100.0262
6.454334;64.66954;6.642828;21.29936;-0.2745808;-2.087267;99.92001
6.462666;64.71660;6.642712;21.29875;-0.2746179;-2.087802;100.0231
6.471000;64.75329;6.642501;21.29788;-0.2746733;-2.088474;100.0020
6.479334;64.79650;6.642472;21.29752;-0.2746938;-2.088882;100.0643
6.487666;64.83028;6.642530;21.29722;-0.2747101;-2.089254;99.96866
6.496000;64.88076;6.642665;21.29662;-0.2747466;-2.089779;99.95282
6.504334;64.92402;6.642712;21.29580;-0.2747976;-2.090414;100.0421
6.512666;64.96574;6.642603;21.29486;-0.2748571;-2.091114;100.0000
6.521000;65.00945;6.642470;21.29424;-0.2748955;-2.091655;99.97692
6.529334;65.05051;6.642360;21.29336;-0.2749510;-2.092327;99.99406
6.537668;65.09556;6.642344;21.29272;-0.2749900;-2.092880;100.0075
6.546000;65.14021;6.642468;21.29171;-0.2750542;-2.093621;99.99507
6.554334;65.18171;6.642613;21.29114;-0.2750886;-2.094135;99.99856
6.562668;65.22060;6.642666;21.29039;-0.2751351;-2.094743;100.0102
6.571000;65.26246;6.642632;21.28899;-0.2752258;-2.095689;99.99649
6.579334;65.30459;6.642469;21.28777;-0.2753042;-2.096538;100.0204
6.587666;65.34887;6.642461;21.28734;-0.2753291;-2.096983;99.99808
6.596000;65.39174;6.642647;21.28656;-0.2753778;-2.097607;100.0178
6.604334;65.43843;6.642712;21.28596;-0.2754144;-2.098139;99.96462
6.612666;65.47611;6.642689;21.28560;-0.2754340;-2.098544;100.0028
6.621000;65.51814;6.642575;21.28503;-0.2754688;-2.099060;100.0296
6.629334;65.55844;6.642569;21.28496;-0.2754692;-2.099314;99.99189
6.637666;65.60970;6.642659;21.28488;-0.2754709;-2.099578;99.98179
6.646000;65.64690;6.642661;21.28392;-0.2755318;-2.100296;100.0058
6.654334;65.68298;6.642670;21.28344;-0.2755594;-2.100758;99.98608
6.662668;65.72975;6.642674;21.28314;-0.2755758;-2.101136;100.0290
6.671000;65.76538;6.642670;21.28249;-0.2756154;-2.101687;100.0125
6.679334;65.81250;6.642632;21.28227;-0.2756260;-2.102018;100.0093
6.687668;65.85475;6.642640;21.28184;-0.2756510;-2.102459;99.97076
6.696000;65.89570;6.642609;21.28128;-0.2756844;-2.102963;100.0106
6.704334;65.93987;6.642609;21.28098;-0.2757011;-2.103340;100.0080
6.712666;65.98360;6.642463;21.28050;-0.2757295;-2.103810;99.98866
6.721000;66.02110;6.642286;21.27914;-0.2758171;-2.104726;100.0035
6.729334;66.06756;6.642236;21.27830;-0.2758689;-2.105371;99.95530
6.737666;66.11089;6.642257;21.27791;-0.2758913;-2.105795;100.0063
6.746000;66.15376;6.642372;21.27759;-0.2759090;-2.106184;100.0271
6.754334;66.19004;6.642305;21.27713;-0.2759354;-2.106639;99.97265
6.762666;66.23360;6.642169;21.27655;-0.2759708;-2.107160;100.0004
6.771000;66.27388;6.642142;21.27620;-0.2759900;-2.107559;99.98593
6.779334;66.32134;6.642172;21.27534;-0.2760437;-2.108220;100.0394
6.787668;66.36011;6.642289;21.27463;-0.2760873;-2.108805;99.95380
6.796000;66.39879;6.642474;21.27395;-0.2761290;-2.109372;100.0345
6.804334;66.44269;6.642378;21.27384;-0.2761321;-2.109646;99.99980
6.812668;66.48821;6.642082;21.27368;-0.2761388;-2.109948;100.0012
6.821000;66.52682;6.642028;21.27309;-0.2761746;-2.110471;99.97056
6.829334;66.56829;6.642097;21.27242;-0.2762158;-2.111035;100.0157
6.837666;66.61303;6.642194;21.27186;-0.2762489;-2.111537;100.0223
6.846000;66.65294;6.642201;21.27125;-0.2762858;-2.112070;99.99949
6.854334;66.69903;6.642149;21.27057;-0.2763275;-2.112642;99.98459
6.862666;66.73831;6.642184;21.27026;-0.2763445;-2.113024;100.0201
6.871000;66.78308;6.642115;21.26943;-0.2763959;-2.113667;99.95832
6.879334;66.82472;6.642012;21.26862;-0.2764460;-2.114304;99.99988
6.887666;66.86976;6.642134;21.26860;-0.2764435;-2.114540;100.0038
6.896000;66.91140;6.642340;21.26866;-0.2764350;-2.114727;100.0258
6.904334;66.95180;6.642334;21.26902;-0.2764065;-2.114764;99.96362
6.912668;66.99332;6.642249;21.26846;-0.2764400;-2.115273;100.0142
6.921000;67.03563;6.642197;21.26827;-0.2764483;-2.115590;100.0376
6.929334;67.07930;6.642259;21.26799;-0.2764631;-2.115958;99.95753
6.937668;67.12042;6.642280;21.26780;-0.2764712;-2.116272;100.0346
6.946000;67.16360;6.642247;21.26767;-0.2764756;-2.116560;99.98053
6.954334;67.20472;6.642230;21.26770;-0.2764692;-2.116764;100.0199
6.962666;67.24624;6.642179;21.26745;-0.2764824;-2.117116;99.95571
6.971000;67.28724;6.642172;21.26688;-0.2765160;-2.117625;100.0473
6.979334;67.33134;6.642251;21.26630;-0.2765510;-2.118142;99.97452
6.987666;67.36689;6.642296;21.26562;-0.2765928;-2.118712;100.0056
6.996000;67.41311;6.642197;21.26561;-0.2765892;-2.118934;100.0052
7.004334;67.45200;6.642132;21.26551;-0.2765914;-2.119200;99.97580
7.012666;67.49755;6.642042;21.26548;-0.2765891;-2.119432;100.0376
7.021000;67.54303;6.642080;21.26542;-0.2765894;-2.119685;99.97424
7.029334;67.58434;6.642078;21.26532;-0.2765913;-2.119953;99.98382
7.037668;67.62601;6.642106;21.26526;-0.2765909;-2.120201;100.0200
7.046000;67.66831;6.642089;21.26544;-0.2765746;-2.120327;99.96719
7.054334;67.70820;6.642034;21.26546;-0.2765697;-2.120542;100.0310
7.062668;67.74834;6.641955;21.26538;-0.2765701;-2.120796;100.0087
7.071000;67.79501;6.641919;21.26516;-0.2765810;-2.121133;99.99003
7.079334;67.83320;6.641944;21.26514;-0.2765786;-2.121367;99.99966
7.087666;67.87334;6.641950;21.26453;-0.2766147;-2.121896;100.0218
7.096000;67.92038;6.641974;21.26434;-0.2766232;-2.122214;99.96476
7.104334;67.95779;6.641876;21.26367;-0.2766644;-2.122780;100.0194
7.112666;68.00180;6.641816;21.26304;-0.2767022;-2.123318;99.99676
7.121000;68.04457;6.641788;21.26285;-0.2767106;-2.123633;100.0230
7.129334;68.08594;6.641858;21.26257;-0.2767254;-2.123996;99.97125
7.137666;68.12278;6.641916;21.26234;-0.2767367;-2.124331;100.0260
7.146000;68.16324;6.641907;21.26220;-0.2767412;-2.124616;100.0174
7.154334;68.20831;6.641864;21.26186;-0.2767600;-2.125006;99.99926
7.162668;68.24798;6.641840;21.26148;-0.2767818;-2.125423;99.98858
7.171000;68.28684;6.641821;21.26143;-0.2767804;-2.125659;99.98041
7.179334;68.32780;6.641808;21.26088;-0.2768134;-2.126156;100.0365
7.187668;68.37495;6.641870;21.26082;-0.2768131;-2.126402;99.97165
7.196000;68.41954;6.641919;21.26118;-0.2767844;-2.126432;100.0043
7.204334;68.46034;6.641906;21.26138;-0.2767676;-2.126550;100.0027
7.212666;68.49866;6.641847;21.26147;-0.2767568;-2.126716;100.0156
7.221000;68.54754;6.641796;21.26130;-0.2767641;-2.127024;99.99790
7.229334;68.58222;6.641788;21.26134;-0.2767570;-2.127219;99.95501
7.237666;68.62480;6.641836;21.26138;-0.2767500;-2.127417;100.0229
7.246000;68.67028;6.641900;21.26111;-0.2767641;-2.127775;100.0469
7.254334;68.71532;6.641861;21.26060;-0.2767938;-2.128258;99.95526
7.262666;68.75874;6.641829;21.26043;-0.2768009;-2.128570;100.0089
7.271000;68.79888;6.641880;21.26036;-0.2768011;-2.128828;99.98616
7.279334;68.83450;6.641919;21.25979;-0.2768352;-2.129342;99.99445
7.287668;68.88079;6.641969;21.25940;-0.2768576;-2.129763;99.99982
7.296000;68.92194;6.642001;21.25940;-0.2768530;-2.129980;100.0063
7.304334;68.96161;6.641991;21.25961;-0.2768344;-2.130086;99.99506
7.312668;69.00160;6.642014;21.25960;-0.2768307;-2.130308;99.99725
7.321000;69.04532;6.641993;21.25859;-0.2768360;-2.130598;99.97684
7.329334;69.08491;6.641980;21.25272;-0.2768050;-2.130611;100.0300
7.337666;69.12848;6.642012;21.24619;-0.2767672;-2.130566;99.97915
7.346000;69.16758;6.642038;21.24207;-0.2767302;-2.130528;99.99429
7.354334;69.20916;6.641998;21.23903;-0.2766788;-2.130377;100.0550
7.362666;69.25006;6.641988;21.23755;-0.2766213;-2.130180;99.96832
7.371000;69.29499;6.641922;21.23598;-0.2766128;-2.130363;100.0041
7.379334;69.34038;6.641878;21.23576;-0.2766134;-2.130617;99.99497
7.387666;69.37857;6.641880;21.23866;-0.2765952;-2.130727;100.0306
7.396000;69.42180;6.641864;21.24174;-0.2765889;-2.130929;99.94840
7.404334;69.46074;6.641778;21.24699;-0.2765837;-2.131138;100.0202
7.412668;69.50586;6.641728;21.25081;-0.2766358;-2.131790;100.0045
7.421000;69.54253;6.641708;21.25676;-0.2766622;-2.132243;100.0863
7.429334;69.58510;6.641720;21.26147;-0.2766857;-2.132674;99.91516
7.437668;69.63014;6.641768;21.26561;-0.2767166;-2.133162;100.0050
7.446000;69.67071;6.641768;21.27056;-0.2767601;-2.133749;99.96306
7.454334;69.71272;6.641736;21.27560;-0.2767732;-2.134101;100.0091
7.462666;69.75478;6.641696;21.28049;-0.2767843;-2.134435;100.0055
7.471000;69.79168;6.641663;21.28643;-0.2767944;-2.134760;100.0014
7.479334;69.83928;6.641719;21.28984;-0.2768263;-2.135254;100.0130
7.487666;69.87344;6.641796;21.29644;-0.2768294;-2.135526;100.0286
7.496000;69.91430;6.641797;21.30212;-0.2767864;-2.135439;99.96368
7.504334;69.96158;6.641861;21.30638;-0.2767635;-2.135511;100.0155
7.512666;70.00694;6.641816;21.31130;-0.2767334;-2.135530;99.99793
7.521000;70.04304;6.641694;21.31782;-0.2767140;-2.135630;100.0204
7.529334;70.09058;6.641678;21.32231;-0.2766716;-2.135552;99.97234
7.537668;70.13013;6.641705;21.32828;-0.2766454;-2.135600;100.0184
7.546000;70.17341;6.641730;21.33320;-0.2766340;-2.135762;100.0031
7.554334;70.21670;6.641699;21.33789;-0.2766466;-2.136111;99.97960
7.562668;70.25255;6.641551;21.34452;-0.2766226;-2.136176;100.0377
7.571000;70.29491;6.641522;21.34982;-0.2765970;-2.136230;99.99478
7.579334;70.33834;6.641522;21.35510;-0.2765702;-2.136276;99.99080
7.587666;70.38220;6.641491;21.36028;-0.2765362;-2.136264;99.96254
7.596000;70.41900;6.641490;21.36657;-0.2765070;-2.136285;100.0385
7.604334;70.46581;6.641464;21.37070;-0.2764941;-2.136437;100.0089
7.612666;70.50682;6.641424;21.37597;-0.2764870;-2.136633;99.97330
7.621000;70.54968;6.641394;21.38072;-0.2764834;-2.136853;99.98762
7.629334;70.58869;6.641378;21.38635;-0.2764742;-2.137032;99.99969
7.637666;70.62510;6.641379;21.39220;-0.2764740;-2.137277;100.0205
7.646000;70.66835;6.641431;21.39672;-0.2764632;-2.137440;100.0289
7.654334;70.71078;6.641458;21.40190;-0.2764304;-2.137434;99.96882
7.662668;70.75618;6.641431;21.40584;-0.2764403;-2.137760;100.0003
7.671000;70.79406;6.641370;21.41114;-0.2764568;-2.138136;99.99103
7.679334;70.83009;6.641330;21.41701;-0.2764585;-2.138396;99.98828
7.687668;70.87094;6.641322;21.42202;-0.2764355;-2.138460;100.0266
7.696000;70.91421;6.641349;21.42594;-0.2764482;-2.138801;99.98535
7.704334;70.95372;6.641436;21.43092;-0.2764408;-2.138986;100.0200
7.712666;70.99612;6.641458;21.43586;-0.2763939;-2.138865;99.97494
7.721000;71.04335;6.641456;21.44028;-0.2763292;-2.138611;99.96974
7.729334;71.08699;6.641387;21.44538;-0.2762846;-2.138518;100.0272
7.737666;71.12538;6.641326;21.45094;-0.2762722;-2.138669;100.0060
7.746000;71.16401;6.641349;21.45660;-0.2762354;-2.138629;99.99501
7.754334;71.21094;6.641387;21.46081;-0.2761861;-2.138494;100.0217
7.762666;71.25530;6.641392;21.46562;-0.2761503;-2.138468;100.0032
7.771000;71.29838;6.641389;21.47012;-0.2761596;-2.138794;99.98343
7.779334;71.33457;6.641294;21.47671;-0.2761261;-2.138789;99.96751
7.787668;71.37786;6.641261;21.48166;-0.2760930;-2.138784;99.99130
7.796000;71.42046;6.641282;21.48600;-0.2761149;-2.139207;100.0343
7.804334;71.46182;6.641332;21.49036;-0.2761432;-2.139677;99.98056
7.812668;71.50182;6.641382;21.49532;-0.2761459;-2.139948;99.99551
7.821000;71.54280;6.641294;21.50041;-0.2761188;-2.139985;100.0037
7.829334;71.59028;6.641246;21.50424;-0.2760989;-2.140083;99.99756
7.837666;71.62921;6.641266;21.50968;-0.2760898;-2.140265;100.0102
7.846000;71.67426;6.641259;21.51317;-0.2761170;-2.140725;100.0041
7.854334;71.71324;6.641274;21.51885;-0.2760778;-2.140669;100.0001
7.862666;71.75476;6.641270;21.52394;-0.2760410;-2.140633;99.96538
7.871000;71.79390;6.641200;21.52940;-0.2760153;-2.140683;100.0617
7.879334;71.83574;6.641206;21.53416;-0.2759918;-2.140748;99.98656
7.887666;71.87542;6.641244;21.53949;-0.2759602;-2.140752;99.97907
7.896000;71.91852;6.641255;21.54328;-0.2759788;-2.141143;99.99166
7.904334;71.95684;6.641255;21.54836;-0.2759840;-2.141432;99.98692
7.912668;71.99663;6.641224;21.55310;-0.2759717;-2.141580;100.0329
7.921000;72.03680;6.641188;21.55753;-0.2759711;-2.141817;100.0062
7.929334;72.08369;6.641260;21.56116;-0.2759299;-2.141741;99.98220
7.937668;72.12382;6.641276;21.56584;-0.2759226;-2.141930;99.99944
7.946000;72.16245;6.641128;21.57034;-0.2759403;-2.142311;100.0140
7.954334;72.20381;6.640640;21.57486;-0.2759171;-2.142374;100.0030
7.962666;72.24852;6.640099;21.57897;-0.2758799;-2.142331;99.97955
7.971000;72.28635;6.639789;21.58460;-0.2758359;-2.142234;100.0301
7.979334;72.33440;6.640225;21.58858;-0.2757608;-2.141898;100.0060
7.987666;72.37454;6.640821;21.59321;-0.2757590;-2.142132;99.94637
7.996000;72.41529;6.640710;21.59776;-0.2757625;-2.142410;100.0470
8.004334;72.45553;6.640406;21.60264;-0.2757440;-2.142515;99.99376
8.012666;72.49959;6.639893;21.60647;-0.2757448;-2.142770;99.97156
8.021000;72.53591;6.639694;21.61208;-0.2757208;-2.142830;99.99014
8.029334;72.58482;6.640210;21.61520;-0.2756936;-2.142866;100.0023
8.037666;72.61722;6.640922;21.62148;-0.2756916;-2.143101;100.0270
8.046000;72.66392;6.641511;21.62496;-0.2756632;-2.143126;100.0098
8.054334;72.70553;6.641606;21.62951;-0.2756429;-2.143217;99.94906
8.062668;72.74751;6.640838;21.63344;-0.2756538;-2.143549;100.0047
8.071000;72.78520;6.640256;21.63888;-0.2756186;-2.143522;100.0181
8.079334;72.82746;6.640484;21.64358;-0.2755568;-2.143285;100.0313
8.087666;72.87012;6.640922;21.64765;-0.2755445;-2.143436;99.99199
8.096000;72.90718;6.641542;21.65303;-0.2755121;-2.143428;99.97788
8.104332;72.95378;6.641640;21.65631;-0.2754922;-2.143520;100.0108
8.112668;72.99674;6.641172;21.66011;-0.2754898;-2.143748;99.97847
8.121000;73.03622;6.640870;21.66482;-0.2754803;-2.143922;100.0096
8.129334;73.08210;6.640699;21.66779;-0.2754967;-2.144298;99.99512
8.137666;73.12385;6.640919;21.67163;-0.2755165;-2.144701;99.98192
8.146000;73.16894;6.641326;21.67550;-0.2754852;-2.144708;100.0622
8.154334;73.20482;6.641406;21.68122;-0.2754631;-2.144786;99.97759
8.162666;73.24990;6.641216;21.68464;-0.2754664;-2.145064;99.98522
8.171000;73.28718;6.640890;21.68994;-0.2754507;-2.145190;99.97906
8.179334;73.33006;6.640736;21.69365;-0.2754594;-2.145508;100.0121
8.187668;73.37160;6.640918;21.69790;-0.2754488;-2.145675;99.98628
8.196000;73.41571;6.641058;21.70205;-0.2754088;-2.145614;100.0355
8.204334;73.45490;6.641138;21.70688;-0.2753873;-2.145694;99.99728
8.212666;73.49686;6.641089;21.71098;-0.2753748;-2.145846;100.0114
8.221000;73.53286;6.640784;21.71641;-0.2753428;-2.145840;99.98113
8.229332;73.57429;6.640606;21.72047;-0.2753160;-2.145873;99.99303
8.237668;73.61884;6.640580;21.72387;-0.2752970;-2.145970;99.98442
8.246000;73.66558;6.640781;21.72694;-0.2752770;-2.146060;100.0379
8.254334;73.70647;6.640918;21.73108;-0.2752738;-2.146284;99.98321
8.262666;73.74460;6.640894;21.73603;-0.2752502;-2.146348;100.0405
8.271000;73.78476;6.641182;21.73997;-0.2752608;-2.146677;99.94230
8.279334;73.82582;6.641645;21.74378;-0.2752618;-2.146930;100.0444
8.287666;73.86497;6.641328;21.74790;-0.2752670;-2.147214;99.92711
8.296000;73.91050;6.640870;21.75140;-0.2752217;-2.147106;100.0605
8.304334;73.94610;6.640748;21.75654;-0.2752120;-2.147276;99.98908
8.312668;73.99082;6.640491;21.75928;-0.2752367;-2.147715;100.0022
8.321000;74.03516;6.640304;21.76247;-0.2752396;-2.147985;99.98725
8.329334;74.07663;6.640212;21.76594;-0.2752577;-2.148373;100.0111
8.337666;74.11151;6.640347;21.77106;-0.2752428;-2.148498;100.0247
8.346000;74.15782;6.640441;21.77389;-0.2752234;-2.148591;99.99828
8.354332;74.19894;6.640016;21.77816;-0.2751925;-2.148596;99.98969
8.362668;74.23428;6.639530;21.78325;-0.2751782;-2.148729;100.0459
8.371000;74.27795;6.639850;21.78662;-0.2751610;-2.148838;99.97832
8.379334;74.32085;6.640187;21.78992;-0.2751590;-2.149068;99.96595
8.387666;74.36070;6.640316;21.79419;-0.2751375;-2.149145;99.99251
8.396000;74.40419;6.640682;21.79813;-0.2750881;-2.149006;100.0484
8.404334;74.44300;6.640797;21.80306;-0.2750260;-2.148763;99.99126
8.412666;74.48435;6.640894;21.80719;-0.2749780;-2.148630;99.99454
8.420999;74.52644;6.640889;21.81102;-0.2749506;-2.148662;99.95625
8.429334;74.57105;6.640580;21.81400;-0.2749480;-2.148887;100.0435
8.437668;74.61248;6.640554;21.81767;-0.2749420;-2.149088;99.97059
8.446000;74.65500;6.640545;21.82147;-0.2749154;-2.149126;100.0350
8.454334;74.69568;6.640656;21.82581;-0.2748819;-2.149113;100.0126
8.462666;74.73913;6.641057;21.82930;-0.2748642;-2.149224;99.97482
8.471000;74.77826;6.641051;21.83358;-0.2748576;-2.149422;99.99152
8.479332;74.82478;6.640937;21.83613;-0.2748609;-2.149696;100.0306
8.487668;74.86256;6.640886;21.84023;-0.2748856;-2.150139;99.98300
8.496001;74.90350;6.640642;21.84402;-0.2748855;-2.150387;100.0109
8.504334;74.94549;6.640675;21.84727;-0.2749021;-2.150765;100.0042
8.512666;74.99101;6.640893;21.85055;-0.2748662;-2.150733;100.0041
8.521000;75.02620;6.640906;21.85611;-0.2748167;-2.150594;99.98602
8.529334;75.07032;6.640900;21.85899;-0.2748178;-2.150848;99.99184
8.537666;75.11313;6.640760;21.86207;-0.2748301;-2.151192;100.0267
8.545999;75.15362;6.640659;21.86597;-0.2748120;-2.151296;99.98032
8.554334;75.19438;6.640926;21.87000;-0.2747815;-2.151304;99.98144
8.562668;75.24426;6.640951;21.87245;-0.2747311;-2.151158;100.0380
8.571000;75.27841;6.641038;21.87794;-0.2747014;-2.151174;99.97169
8.579334;75.31936;6.641069;21.88179;-0.2746765;-2.151225;99.99009
8.587666;75.35824;6.640940;21.88663;-0.2746118;-2.150964;99.99584
8.596000;75.40692;6.640665;21.88912;-0.2745655;-2.150848;99.99856
8.604332;75.44530;6.640176;21.89371;-0.2745294;-2.150812;99.99355
8.612668;75.48900;6.639960;21.89722;-0.2744938;-2.150782;100.0215
8.621001;75.52744;6.640606;21.90214;-0.2744298;-2.150527;100.0109
8.629334;75.56915;6.640100;21.90575;-0.2744077;-2.150600;100.0029
8.637666;75.60888;6.639401;21.90967;-0.2743910;-2.150716;99.96547
8.646000;75.65418;6.638824;21.91179;-0.2744080;-2.151093;100.0234
8.654334;75.68910;6.639310;21.91678;-0.2743777;-2.151098;100.0020
8.662666;75.73579;6.640034;21.91957;-0.2743330;-2.150994;99.96926
8.670999;75.77803;6.640134;21.92331;-0.2742957;-2.150950;100.0465
8.679334;75.81926;6.640251;21.92722;-0.2742547;-2.150874;99.96039
8.687668;75.85699;6.640154;21.93136;-0.2742399;-2.151002;100.0321
8.696000;75.90180;6.640234;21.93430;-0.2742039;-2.150964;99.95995
8.704334;75.94184;6.640034;21.93773;-0.2742079;-2.151239;100.0654
8.712666;75.98656;6.640713;21.94024;-0.2742111;-2.151508;100.0174
8.721000;76.02532;6.641519;21.94423;-0.2741990;-2.151654;99.92742
8.729332;76.06438;6.641750;21.94822;-0.2741761;-2.151713;100.0106
8.737668;76.10714;6.640695;21.95129;-0.2741661;-2.151871;99.97470
8.746001;76.15611;6.640190;21.95272;-0.2741826;-2.152236;100.0761
8.754334;76.18881;6.640228;21.95752;-0.2742004;-2.152608;99.99597
8.762666;76.23616;6.640546;21.95864;-0.2742507;-2.153231;99.96394
8.771000;76.27790;6.641232;21.96162;-0.2742708;-2.153620;99.97964
8.779334;76.31747;6.640944;21.96465;-0.2743132;-2.154180;100.0288
8.787666;76.35702;6.640325;21.96783;-0.2743390;-2.154606;100.0201
8.795999;76.40014;6.639981;21.97108;-0.2743058;-2.154570;99.97626
8.804334;76.43750;6.639818;21.97534;-0.2742810;-2.154597;100.0070
8.812668;76.48500;6.640436;21.97756;-0.2742554;-2.154620;100.0067
8.821000;76.52247;6.640884;21.98129;-0.2742752;-2.155001;100.0015
8.829334;76.56116;6.640352;21.98508;-0.2742578;-2.155086;100.0168
8.837666;76.60704;6.639884;21.98705;-0.2742635;-2.155353;99.93512
8.846000;76.65276;6.639442;21.98978;-0.2742294;-2.155310;100.0312
8.854332;76.69121;6.639744;21.99380;-0.2742041;-2.155336;99.98174
8.862668;76.73059;6.640462;21.99808;-0.2741455;-2.155098;99.98535
8.871001;76.76875;6.640626;22.00212;-0.2741156;-2.155085;100.0521
8.879334;76.81231;6.640493;22.00426;-0.2741406;-2.155506;99.97605
8.887666;76.85165;6.639986;22.00717;-0.2741752;-2.156000;99.99288
8.896000;76.89434;6.639662;22.00982;-0.2741740;-2.156212;100.0255
8.904334;76.93359;6.639918;22.01355;-0.2741426;-2.156186;99.99054
8.912666;76.97989;6.640168;22.01556;-0.2741386;-2.156380;99.98692
8.920999;77.01578;6.640478;22.02012;-0.2741026;-2.156318;100.0009
8.929334;77.06418;6.640425;22.02163;-0.2740905;-2.156444;99.99374
8.937668;77.10593;6.639890;22.02460;-0.2740800;-2.156585;100.0280
8.946000;77.14570;6.639782;22.02779;-0.2740864;-2.156858;99.95598
8.954334;77.18593;6.639790;22.03158;-0.2740475;-2.156778;99.99861
8.962666;77.23074;6.640103;22.03455;-0.2739954;-2.156593;100.0191
8.971000;77.26664;6.640489;22.03947;-0.2739379;-2.156364;99.99419
8.979332;77.31145;6.640374;22.04234;-0.2738890;-2.156204;100.0293
8.987668;77.35492;6.640145;22.04552;-0.2738461;-2.156092;100.0035
8.996001;77.39668;6.640118;22.04873;-0.2738252;-2.156154;99.97968
9.004334;77.43785;6.640140;22.05228;-0.2737878;-2.156086;99.97888
9.012666;77.47624;6.640498;22.05660;-0.2737300;-2.155854;100.0506
9.021000;77.52388;6.640471;22.05860;-0.2736925;-2.155782;99.94902
9.029334;77.56460;6.640222;22.06208;-0.2736650;-2.155791;100.0138
9.037666;77.60080;6.640199;22.06692;-0.2736013;-2.155513;99.98891
9.045999;77.64612;6.640058;22.06922;-0.2735767;-2.155544;100.0241
9.054334;77.68552;6.640170;22.07285;-0.2735533;-2.155584;99.98152
9.062668;77.73142;6.640152;22.07453;-0.2735725;-2.155962;99.99308
9.071000;77.77003;6.640040;22.07770;-0.2735891;-2.156317;100.0357
9.079334;77.81798;6.640190;22.07933;-0.2735762;-2.156441;99.96144
9.087666;77.85662;6.640097;22.08250;-0.2735958;-2.156821;99.98342
9.096000;77.89819;6.640088;22.08478;-0.2736378;-2.157379;100.0508
9.104332;77.94078;6.640226;22.08667;-0.2736847;-2.157974;99.97722
9.112668;77.98272;6.640150;22.08945;-0.2736767;-2.158137;99.98516
9.121001;78.02094;6.640081;22.09242;-0.2737131;-2.158648;100.0431
9.129334;78.06794;6.639998;22.09438;-0.2736910;-2.158702;100.0039
9.137666;78.11089;6.639966;22.09700;-0.2736924;-2.158942;99.95269
9.146000;78.15178;6.640182;22.09997;-0.2736882;-2.159135;100.0063
9.154334;78.18872;6.640230;22.10385;-0.2736792;-2.159291;100.0105
9.162666;78.23200;6.639990;22.10639;-0.2736559;-2.159329;99.94391
9.170999;78.27603;6.639862;22.10901;-0.2736222;-2.159289;100.0264
9.179334;78.31794;6.639650;22.11204;-0.2735951;-2.159302;100.0291
9.187668;78.35669;6.639771;22.11578;-0.2735578;-2.159232;99.98554
9.196000;78.40058;6.640024;22.11820;-0.2735345;-2.159272;99.96625
9.204334;78.44047;6.640059;22.12136;-0.2735266;-2.159435;100.0438
9.212666;78.48372;6.640100;22.12342;-0.2735394;-2.159761;100.0064
9.221000;78.52724;6.639894;22.12558;-0.2735339;-2.159941;99.96304
9.229332;78.57082;6.639722;22.12795;-0.2735230;-2.160081;100.0297
9.237668;78.60816;6.639965;22.13172;-0.2735043;-2.160158;99.97914
9.246001;78.65026;6.640106;22.13430;-0.2734945;-2.160306;99.99680
9.254334;78.69251;6.640210;22.13695;-0.2734781;-2.160402;100.0512
9.262666;78.73939;6.640313;22.13864;-0.2734590;-2.160475;99.96176
9.271000;78.77803;6.640074;22.14195;-0.2734578;-2.160694;100.0168
9.279334;78.81532;6.639766;22.14516;-0.2734766;-2.161067;100.0043
9.287666;78.85874;6.639576;22.14761;-0.2734469;-2.161056;99.96038
9.295999;78.90439;6.639800;22.14966;-0.2734173;-2.161048;100.0218
9.304334;78.94300;6.640347;22.15286;-0.2734142;-2.161248;99.98657
9.312668;78.98468;6.640603;22.15573;-0.2733753;-2.161164;100.0201
9.321000;79.02610;6.640372;22.15883;-0.2733298;-2.161028;100.0083
9.329334;79.06890;6.640019;22.16152;-0.2732983;-2.161006;99.99120
9.337666;79.11162;6.639731;22.16378;-0.2732937;-2.161193;100.0100
9.346000;79.15063;6.639741;22.16680;-0.2732860;-2.161355;100.0170
9.354332;79.19084;6.640014;22.16984;-0.2732510;-2.161300;100.0262
9.362668;79.24019;6.640343;22.17085;-0.2732339;-2.161390;99.95203
