T, k=0.100000 A0=0.500000 C0=0.200000, 0, 0
0.0, 0.100000, 0.500000, 0.200000
0.1, 0.102900, 0.490000, 0.210000
0.2, 0.105675, 0.479710, 0.220290
0.3, 0.108305, 0.469142, 0.230858
0.4, 0.110769, 0.458312, 0.241688
0.5, 0.113045, 0.447235, 0.252765
0.6, 0.115116, 0.435931, 0.264069
0.7, 0.116962, 0.424419, 0.275581
0.8, 0.118566, 0.412723, 0.287277
0.9, 0.119913, 0.400866, 0.299134
1.0, 0.120989, 0.388875, 0.311125
1.1, 0.121783, 0.376776, 0.323224
1.2, 0.122287, 0.364598, 0.335402
1.3, 0.122494, 0.352369, 0.347631
1.4, 0.122402, 0.340120, 0.359880
1.5, 0.122011, 0.327879, 0.372121
1.6, 0.121322, 0.315678, 0.384322
1.7, 0.120342, 0.303546, 0.396454
1.8, 0.119079, 0.291512, 0.408488
1.9, 0.117544, 0.279604, 0.420396
2.0, 0.115751, 0.267850, 0.432150
2.1, 0.113716, 0.256274, 0.443726
2.2, 0.111455, 0.244903, 0.455097
2.3, 0.108988, 0.233757, 0.466243
2.4, 0.106335, 0.222859, 0.477141
2.5, 0.103518, 0.212225, 0.487775
2.6, 0.100558, 0.201873, 0.498127
2.7, 0.097478, 0.191818, 0.508182
2.8, 0.094299, 0.182070, 0.517930
2.9, 0.091043, 0.172640, 0.527360
3.0, 0.087731, 0.163535, 0.536465
3.1, 0.084382, 0.154762, 0.545238
3.2, 0.081016, 0.146324, 0.553676
3.3, 0.077650, 0.138222, 0.561778
3.4, 0.074301, 0.130457, 0.569543
3.5, 0.070983, 0.123027, 0.576973
3.6, 0.067711, 0.115929, 0.584071
3.7, 0.064495, 0.109158, 0.590842
3.8, 0.061347, 0.102708, 0.597292
3.9, 0.058275, 0.096574, 0.603426
4.0, 0.055287, 0.090746, 0.609254
4.1, 0.052390, 0.085217, 0.614783
4.2, 0.049588, 0.079978, 0.620022
4.3, 0.046886, 0.075020, 0.624980
4.4, 0.044285, 0.070331, 0.629669
4.5, 0.041789, 0.065902, 0.634098
4.6, 0.039397, 0.061724, 0.638276
4.7, 0.037110, 0.057784, 0.642216
4.8, 0.034927, 0.054073, 0.645927
4.9, 0.032848, 0.050580, 0.649420
5.0, 0.030870, 0.047295, 0.652705
5.1, 0.028992, 0.044208, 0.655792
5.2, 0.027210, 0.041309, 0.658691
5.3, 0.025523, 0.038588, 0.661412
5.4, 0.023927, 0.036036, 0.663964
5.5, 0.022418, 0.033643, 0.666357
5.6, 0.020995, 0.031402, 0.668598
5.7, 0.019653, 0.029302, 0.670698
5.8, 0.018388, 0.027337, 0.672663
5.9, 0.017198, 0.025498, 0.674502
6.0, 0.016079, 0.023778, 0.676222
6.1, 0.015028, 0.022170, 0.677830
6.2, 0.014040, 0.020667, 0.679333
6.3, 0.013113, 0.019263, 0.680737
6.4, 0.012244, 0.017952, 0.682048
6.5, 0.011430, 0.016728, 0.683272
6.6, 0.010666, 0.015585, 0.684415
6.7, 0.009952, 0.014518, 0.685482
6.8, 0.009283, 0.013523, 0.686477
6.9, 0.008658, 0.012595, 0.687405
7.0, 0.008073, 0.011729, 0.688271
7.1, 0.007526, 0.010922, 0.689078
7.2, 0.007015, 0.010169, 0.689831
7.3, 0.006538, 0.009467, 0.690533
7.4, 0.006092, 0.008814, 0.691186
7.5, 0.005676, 0.008205, 0.691795
7.6, 0.005288, 0.007637, 0.692363
7.7, 0.004925, 0.007108, 0.692892
7.8, 0.004587, 0.006616, 0.693384
7.9, 0.004272, 0.006157, 0.693843
8.0, 0.003978, 0.005730, 0.694270
8.1, 0.003704, 0.005332, 0.694668
8.2, 0.003448, 0.004962, 0.695038
8.3, 0.003210, 0.004617, 0.695383
8.4, 0.002989, 0.004296, 0.695704
8.5, 0.002782, 0.003997, 0.696003
8.6, 0.002589, 0.003719, 0.696281
8.7, 0.002410, 0.003460, 0.696540
8.8, 0.002243, 0.003219, 0.696781
8.9, 0.002087, 0.002994, 0.697006
9.0, 0.001942, 0.002786, 0.697214
9.1, 0.001807, 0.002592, 0.697408
9.2, 0.001682, 0.002411, 0.697589
9.3, 0.001565, 0.002243, 0.697757
9.4, 0.001456, 0.002086, 0.697914
9.5, 0.001355, 0.001941, 0.698059
9.6, 0.001260, 0.001805, 0.698195
9.7, 0.001173, 0.001679, 0.698321
9.8, 0.001091, 0.001562, 0.698438
9.9, 0.001015, 0.001453, 0.698547
10.0, 0.000944, 0.001351, 0.698649
10.1, 0.000878, 0.001257, 0.698743
10.2, 0.000817, 0.001169, 0.698831
10.3, 0.000760, 0.001087, 0.698913
10.4, 0.000707, 0.001011, 0.698989
10.5, 0.000658, 0.000941, 0.699059
10.6, 0.000612, 0.000875, 0.699125
10.7, 0.000569, 0.000814, 0.699186
10.8, 0.000529, 0.000757, 0.699243
10.9, 0.000492, 0.000704, 0.699296
11.0, 0.000458, 0.000655, 0.699345
11.1, 0.000426, 0.000609, 0.699391
11.2, 0.000396, 0.000566, 0.699434
11.3, 0.000368, 0.000527, 0.699473
11.4, 0.000343, 0.000490, 0.699510
11.5, 0.000319, 0.000456, 0.699544
11.6, 0.000296, 0.000424, 0.699576
11.7, 0.000276, 0.000394, 0.699606
11.8, 0.000256, 0.000367, 0.699633
11.9, 0.000238, 0.000341, 0.699659
12.0, 0.000222, 0.000317, 0.699683
12.1, 0.000206, 0.000295, 0.699705
12.2, 0.000192, 0.000274, 0.699726
12.3, 0.000178, 0.000255, 0.699745
12.4, 0.000166, 0.000237, 0.699763
12.5, 0.000154, 0.000221, 0.699779
12.6, 0.000144, 0.000205, 0.699795
12.7, 0.000134, 0.000191, 0.699809
12.8, 0.000124, 0.000177, 0.699823
12.9, 0.000115, 0.000165, 0.699835
13.0, 0.000107, 0.000153, 0.699847
13.1, 0.000100, 0.000143, 0.699857
13.2, 0.000093, 0.000133, 0.699867
13.3, 0.000086, 0.000123, 0.699877
13.4, 0.000080, 0.000115, 0.699885
13.5, 0.000075, 0.000107, 0.699893
13.6, 0.000070, 0.000099, 0.699901
13.7, 0.000065, 0.000092, 0.699908
13.8, 0.000060, 0.000086, 0.699914
13.9, 0.000056, 0.000080, 0.699920
14.0, 0.000052, 0.000074, 0.699926
14.1, 0.000048, 0.000069, 0.699931
14.2, 0.000045, 0.000064, 0.699936
14.3, 0.000042, 0.000060, 0.699940
14.4, 0.000039, 0.000056, 0.699944
14.5, 0.000036, 0.000052, 0.699948
14.6, 0.000034, 0.000048, 0.699952
14.7, 0.000031, 0.000045, 0.699955
14.8, 0.000029, 0.000042, 0.699958
14.9, 0.000027, 0.000039, 0.699961
15.0, 0.000025, 0.000036, 0.699964
15.1, 0.000023, 0.000033, 0.699967
15.2, 0.000022, 0.000031, 0.699969
15.3, 0.000020, 0.000029, 0.699971
15.4, 0.000019, 0.000027, 0.699973
15.5, 0.000018, 0.000025, 0.699975
15.6, 0.000016, 0.000023, 0.699977
15.7, 0.000015, 0.000022, 0.699978
15.8, 0.000014, 0.000020, 0.699980
15.9, 0.000013, 0.000019, 0.699981
16.0, 0.000012, 0.000017, 0.699983
16.1, 0.000011, 0.000016, 0.699984
16.2, 0.000011, 0.000015, 0.699985
16.3, 0.000010, 0.000014, 0.699986
16.4, 0.000009, 0.000013, 0.699987
16.5, 0.000008, 0.000012, 0.699988
16.6, 0.000008, 0.000011, 0.699989
16.7, 0.000007, 0.000010, 0.699990
16.8, 0.000007, 0.000010, 0.699990
16.9, 0.000006, 0.000009, 0.699991
17.0, 0.000006, 0.000008, 0.699992
17.1, 0.000005, 0.000008, 0.699992
17.2, 0.000005, 0.000007, 0.699993
17.3, 0.000005, 0.000007, 0.699993
17.4, 0.000004, 0.000006, 0.699994
17.5, 0.000004, 0.000006, 0.699994
17.6, 0.000004, 0.000005, 0.699995
17.7, 0.000004, 0.000005, 0.699995
17.8, 0.000003, 0.000005, 0.699995
17.9, 0.000003, 0.000004, 0.699996
18.0, 0.000003, 0.000004, 0.699996
18.1, 0.000003, 0.000004, 0.699996
18.2, 0.000002, 0.000004, 0.699996
18.3, 0.000002, 0.000003, 0.699997
18.4, 0.000002, 0.000003, 0.699997
18.5, 0.000002, 0.000003, 0.699997
18.6, 0.000002, 0.000003, 0.699997
18.7, 0.000002, 0.000002, 0.699998
18.8, 0.000002, 0.000002, 0.699998
18.9, 0.000001, 0.000002, 0.699998
19.0, 0.000001, 0.000002, 0.699998
19.1, 0.000001, 0.000002, 0.699998
19.2, 0.000001, 0.000002, 0.699998
19.3, 0.000001, 0.000002, 0.699998
19.4, 0.000001, 0.000001, 0.699999
19.5, 0.000001, 0.000001, 0.699999
19.6, 0.000001, 0.000001, 0.699999
19.7, 0.000001, 0.000001, 0.699999
19.8, 0.000001, 0.000001, 0.699999
19.9, 0.000001, 0.000001, 0.699999
20.0, 0.000001, 0.000001, 0.699999
20.1, 0.000001, 0.000001, 0.699999
20.2, 0.000001, 0.000001, 0.699999
20.3, 0.000001, 0.000001, 0.699999
20.4, 0.000000, 0.000001, 0.699999
20.5, 0.000000, 0.000001, 0.699999
20.6, 0.000000, 0.000001, 0.699999
20.7, 0.000000, 0.000001, 0.699999
20.8, 0.000000, 0.000001, 0.699999
20.9, 0.000000, 0.000000, 0.700000
21.0, 0.000000, 0.000000, 0.700000
21.1, 0.000000, 0.000000, 0.700000
21.2, 0.000000, 0.000000, 0.700000
21.3, 0.000000, 0.000000, 0.700000
21.4, 0.000000, 0.000000, 0.700000
21.5, 0.000000, 0.000000, 0.700000
21.6, 0.000000, 0.000000, 0.700000
21.7, 0.000000, 0.000000, 0.700000
21.8, 0.000000, 0.000000, 0.700000
21.9, 0.000000, 0.000000, 0.700000
22.0, 0.000000, 0.000000, 0.700000
22.1, 0.000000, 0.000000, 0.700000
22.2, 0.000000, 0.000000, 0.700000
22.3, 0.000000, 0.000000, 0.700000
22.4, 0.000000, 0.000000, 0.700000
22.5, 0.000000, 0.000000, 0.700000
22.6, 0.000000, 0.000000, 0.700000
22.7, 0.000000, 0.000000, 0.700000
22.8, 0.000000, 0.000000, 0.700000
22.9, 0.000000, 0.000000, 0.700000
23.0, 0.000000, 0.000000, 0.700000
23.1, 0.000000, 0.000000, 0.700000
23.2, 0.000000, 0.000000, 0.700000
23.3, 0.000000, 0.000000, 0.700000
23.4, 0.000000, 0.000000, 0.700000
23.5, 0.000000, 0.000000, 0.700000
23.6, 0.000000, 0.000000, 0.700000
