"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Time markers"
410.134265184402,84.9999995177946,NaN,NaN,NaN,NaN,"Signal correct"
432.366341114044,84.9999997570902,1.03061800962375E-05,0.000247335051850436,0.00103061800962375,0.0247335051850436,""
447.281183719635,84.9999998554921,9.48458178176855E-06,0.000388796096403311,0.000948458178176855,0.0388796096403311,""
462.196026325226,84.9999999538467,8.66298347093164E-06,0.000530257140618587,0.000866298347093164,0.0530257140618587,""
477.110868930817,84.9999999450416,8.06859499760458E-06,0.000650598965268687,0.000806859499760458,0.0650598965268687,""
492.025711536407,84.9999999361539,7.47420651695106E-06,0.000770940789242661,0.000747420651695106,0.0770940789242661,""
506.94055390358,85.0000001330249,6.65065574052725E-06,0.000870134271643653,0.000665065574052725,0.0870134271643653,""
521.855396270752,85.0000003300563,5.82710496713278E-06,0.000969327753304429,0.000582710496713278,0.0969327753304429,""
536.770238876343,85.0000001598417,5.09830798640477E-06,0.00104536821491088,0.000509830798640477,0.104536821491088,""
551.685081481934,84.9999999893373,4.36951102182198E-06,0.00112140867571558,0.000436951102182198,0.112140867571558,""
566.599924087524,85.0000000562254,3.97738181325832E-06,0.00118073069976989,0.000397738181325832,0.118073069976989,""
581.514766693115,85.000000123303,3.58525260830124E-06,0.00124005272313006,0.000358525260830124,0.124005272313006,""
596.429609060287,85.0000001547657,3.24952792538485E-06,0.00128851892022507,0.000324952792538485,0.128851892022507,""
611.34445142746,85.0000001861996,2.91380324539647E-06,0.00133698511672341,0.000291380324539647,0.133698511672341,""
626.259294033051,85.000000114054,2.62387064753685E-06,0.00137611973475991,0.000262387064753685,0.137611973475991,""
641.174136638641,85.0000000418239,2.33393804962405E-06,0.00141525435210437,0.000233393804962405,0.141525435210437,""
656.088979244232,85.0000000545741,2.04334020455708E-06,0.00144573045002608,0.000204334020455708,0.144573045002608,""
671.003821849823,85.0000000673947,1.75274237748157E-06,0.00147620654738472,0.000175274237748157,0.147620654738472,""
685.918664455414,84.9999999503822,1.64972781959305E-06,0.00150081197831565,0.000164972781959305,0.150081197831565,""
700.833507061005,84.9999998332613,1.5467132777951E-06,0.00152541740914273,0.00015467132777951,0.152541740914273,""
715.748349428177,84.9999998895427,1.58749645372013E-06,0.00154909466844035,0.000158749645372013,0.154909466844035,""
730.663191795349,84.9999999459706,1.62827962339593E-06,0.00157277192778089,0.000162827962339593,0.157277192778089,""
745.57803440094,84.9999999133539,1.6132148280272E-06,0.00159683277305686,0.00016132148280272,0.159683277305686,""
760.492877006531,84.9999998806612,1.59815001823721E-06,0.00162089361806027,0.000159815001823721,0.162089361806027,""
775.407719612122,85.0000001180071,1.47031577125286E-06,0.00164282314662809,0.000147031577125286,0.164282314662809,""
790.322562217712,85.0000003555864,1.34248152161767E-06,0.00166475267460776,0.000134248152161767,0.166475267460776,""
805.237404584885,85.0000000029438,1.19622170792134E-06,0.00168259413313144,0.000119622170792134,0.168259413313144,""
820.152246952057,84.9999996497858,1.04996187639592E-06,0.00170043559076152,0.000104996187639592,0.170043559076152,""
835.067089557648,84.999999898336,7.79775168201845E-07,0.00171206581527496,7.79775168201845E-05,0.171206581527496,""
849.981932163239,85.0000001474172,5.09588469917809E-07,0.00172369603864786,5.09588469917809E-05,0.172369603864786,""
864.896774768829,85.0000001247172,3.01396361488662E-07,0.00172819131846255,3.01396361488662E-05,0.172819131846255,""
879.81161737442,85.0000001017747,9.32043026554172E-08,0.00173268659792494,9.32043026554172E-06,0.173268659792494,""
894.726459980011,85.0000002111739,1.67065824503353E-07,0.00173517835819967,1.67065824503352E-05,0.173517835819967,""
909.641302585602,85.0000003206923,2.40927347049544E-07,0.00173767011890745,2.40927347049544E-05,0.173767011890745,""
924.556144952774,84.9999996725711,3.18428956443762E-07,0.00174241943637622,3.18428956443762E-05,0.174241943637622,""
939.470987319946,84.9999990237601,3.95930548371461E-07,0.00174716875402794,3.95930548371461E-05,0.174716875402794,""
954.385829925537,84.9999997436811,3.82377183638149E-07,0.00175287184957827,3.82377183638149E-05,0.175287184957827,""
969.300672531128,85.0000004648613,3.6882384132131E-07,0.00175857494537891,3.6882384132131E-05,0.175857494537891,""
984.215515136719,85.0000003976086,4.63140930811992E-07,0.00176548261916261,4.63140930811992E-05,0.176548261916261,""
999.13035774231,85.0000003296234,5.57458011033165E-07,0.00177239029343768,5.57458011033165E-05,0.177239029343768,""
1014.04520010948,84.9999998650068,6.10355367650861E-07,0.00178149364735759,6.10355367650861E-05,0.178149364735759,""
1028.96004247665,84.999999400018,6.63252687086385E-07,0.00179059700107606,6.63252687086385E-05,0.179059700107606,""
1043.87488508224,84.9999997612821,5.50005800178785E-07,0.00179880025140939,5.50005800178785E-05,0.179880025140939,""
1058.78972768784,85.0000001233294,4.36758944954324E-07,0.00180700350140526,4.36758944954324E-05,0.180700350140526,""
1073.70457029343,85.0000002941756,4.55646342676626E-07,0.0018137993948203,4.55646342676626E-05,0.18137993948203,""
1088.61941289902,85.0000004648388,4.7453372407826E-07,0.00182059528813602,4.7453372407826E-05,0.182059528813602,""
1103.53425550461,85.000000320178,4.29609976443722E-07,0.00182700285349319,4.29609976443722E-05,0.182700285349319,""
1118.4490981102,85.0000001752124,3.84686224335827E-07,0.00183341041841948,3.84686224335827E-05,0.183341041841948,""
1133.36394047737,85.000000043159,3.23301215157514E-07,0.00183823240532947,3.23301215157514E-05,0.183823240532947,""
1148.27878284454,84.9999999111182,2.61916275607928E-07,0.00184305439278037,2.61916275607928E-05,0.184305439278037,""
